ID,EXTRACTION_DATE,CIRCULATING_SUPPLY,TOTAL_SUPPLY,MAX_SUPPLY,USD_PRICE,VOLUME_24_HOURS,PERCENT_CHANGE_1,PERCENT_CHANGE_24,PERCENT_CHANGE_7_DAYS,MARKET_CAP,LAST_UPDATED
52,2019-04-25 09:19:10,42004966728.0,99991643723,100000000000.0,0.3,1145895849.26,-0.06,-0.79,-11.9,12547222032.21,2019-04-25 09:18:04
512,2019-04-25 09:19:10,19405184488.42,104922376416,,0.1,254753806.56,-0.04,-2.11,-12.52,1995678932.67,2019-04-25 09:18:01
1027,2019-04-25 09:19:10,105803099.81,105803100,,163.28,6817191286.34,-0.2,-1.38,-4.98,17275948987.9,2019-04-25 09:18:19
1,2019-04-25 09:24:11,17664375.0,17664375,21000000.0,5452.1,15154464871.66,0.0,-0.93,3.29,96307890623.67,2019-04-25 09:23:29
2,2019-04-25 09:24:11,61490608.59,61490609,84000000.0,72.74,3038377165.43,-0.27,0.6,-9.9,4472908434.98,2019-04-25 09:23:03
52,2019-04-25 09:24:11,42004966728.0,99991643723,100000000000.0,0.3,1143022264.52,-0.08,-0.76,-11.9,12546544622.65,2019-04-25 09:23:02
512,2019-04-25 09:24:11,19405184488.42,104922376416,,0.1,254580301.61,-0.04,-2.06,-12.53,1995263946.69,2019-04-25 09:23:02
1027,2019-04-25 09:24:11,105803099.81,105803100,,163.22,6506117668.85,-0.22,-1.4,-5.02,17269021522.22,2019-04-25 09:23:21
1,2019-04-25 09:29:12,17664375.0,17664375,21000000.0,5450.38,15155730717.44,-0.04,-0.93,3.26,96277498448.93,2019-04-25 09:28:25
2,2019-04-25 09:29:12,61490608.59,61490609,84000000.0,72.78,3023215313.45,-0.23,0.68,-9.86,4475025068.59,2019-04-25 09:28:03
52,2019-04-25 09:29:12,42004966728.0,99991643723,100000000000.0,0.3,1142056894.83,-0.08,-0.75,-11.88,12548108418.38,2019-04-25 09:28:02
512,2019-04-25 09:29:12,19405184488.42,104922376416,,0.1,255005129.78,0.06,-1.94,-12.45,1996959411.52,2019-04-25 09:28:02
1027,2019-04-25 09:29:12,105803099.81,105803100,,163.2,6486979189.89,-0.23,-1.4,-5.03,17267146581.05,2019-04-25 09:28:21
1,2019-04-25 09:34:12,17664375.0,17664375,21000000.0,5438.01,14861015680.57,-0.3,-1.14,3.03,96059028922.39,2019-04-25 09:33:31
2,2019-04-25 09:34:12,61490608.59,61490609,84000000.0,72.74,2927081428.39,-0.3,0.65,-9.9,4472795192.96,2019-04-25 09:33:02
52,2019-04-25 09:34:12,42004966728.0,99991643723,100000000000.0,0.3,1105691253.46,-0.16,-0.81,-11.91,12542519559.68,2019-04-25 09:33:02
512,2019-04-25 09:34:12,19405184488.42,104922376416,,0.1,249892653.84,-0.3,-2.21,-12.72,1990448072.13,2019-04-25 09:33:02
1027,2019-04-25 09:34:12,105803099.81,105803100,,163.08,6384456823.36,-0.34,-1.47,-5.1,17254239265.41,2019-04-25 09:33:22
1,2019-04-25 09:39:13,17664400.0,17664400,21000000.0,5441.9,14894932018.36,-0.25,-1.04,3.11,96127915619.53,2019-04-25 09:38:28
2,2019-04-25 09:39:13,61490758.59,61490759,84000000.0,72.9,2933137332.65,-0.1,0.88,-9.7,4482576355.42,2019-04-25 09:38:04
52,2019-04-25 09:39:13,42004966728.0,99991643723,100000000000.0,0.3,1105414573.11,-0.22,-0.84,-11.93,12538947187.39,2019-04-25 09:38:01
512,2019-04-25 09:39:13,19405184488.42,104922376416,,0.1,250078558.35,-0.22,-2.04,-12.59,1993125575.03,2019-04-25 09:38:03
1027,2019-04-25 09:39:13,105803283.62,105803284,,163.34,6394827424.39,-0.22,-1.29,-4.95,17282300176.29,2019-04-25 09:38:21
1,2019-04-25 09:44:14,17664400.0,17664400,21000000.0,5441.85,14899671808.35,-0.27,-1.02,3.11,96126994441.21,2019-04-25 09:43:31
2,2019-04-25 09:44:14,61490758.59,61490759,84000000.0,72.95,2930931663.55,-0.1,0.96,-9.63,4485694298.5,2019-04-25 09:43:05
52,2019-04-25 09:44:14,42004966728.0,99991643723,100000000000.0,0.3,1105954109.34,-0.11,-0.71,-11.8,12556022275.92,2019-04-25 09:43:03
512,2019-04-25 09:44:14,19405184488.42,104922376416,,0.1,250490486.67,-0.25,-1.99,-12.58,1993182343.29,2019-04-25 09:43:03
1027,2019-04-25 09:44:14,105803283.62,105803284,,163.44,6402788111.1,-0.16,-1.22,-4.89,17292826095.95,2019-04-25 09:43:22
1,2019-04-25 09:49:15,17664400.0,17664400,21000000.0,5443.73,14896588326.76,-0.25,-0.97,3.14,96160149980.54,2019-04-25 09:48:27
2,2019-04-25 09:49:15,61490758.59,61490759,84000000.0,73.13,2929813156.34,0.08,1.22,-9.4,4496857945.36,2019-04-25 09:48:04
52,2019-04-25 09:49:15,42004966728.0,99991643723,100000000000.0,0.3,1103989134.07,-0.34,-0.91,-11.97,12531238743.83,2019-04-25 09:48:03
512,2019-04-25 09:49:15,19405184488.42,104922376416,,0.1,250567365.96,-0.28,-1.94,-12.56,1993287652.63,2019-04-25 09:48:02
1027,2019-04-25 09:49:15,105803283.62,105803284,,163.46,6407937089.02,-0.14,-1.2,-4.88,17294301525.38,2019-04-25 09:48:21
1,2019-04-25 09:54:16,17664400.0,17664400,21000000.0,5447.87,14891368483.43,-0.18,-0.87,3.22,96233293182.78,2019-04-25 09:53:30
2,2019-04-25 09:54:16,61490758.59,61490759,84000000.0,73.19,2926864291.49,0.16,1.32,-9.32,4500580891.23,2019-04-25 09:53:05
52,2019-04-25 09:54:16,42004966728.0,99991643723,100000000000.0,0.3,1104266557.59,-0.27,-0.86,-11.91,12539335299.08,2019-04-25 09:53:03
512,2019-04-25 09:54:16,19405184488.42,104922376416,,0.1,250581029.82,-0.22,-1.8,-12.46,1995324359.68,2019-04-25 09:53:03
1027,2019-04-25 09:54:16,105803283.62,105803284,,163.43,6412648592.97,-0.13,-1.2,-4.9,17291636859.21,2019-04-25 09:53:21
1,2019-04-25 09:59:18,17664412.0,17664412,21000000.0,5450.75,14882675168.88,-0.13,-0.79,3.28,96284250422.36,2019-04-25 09:58:30
2,2019-04-25 09:59:18,61490908.59,61490909,84000000.0,73.15,2914684277.31,0.09,1.27,-9.37,4498058037.06,2019-04-25 09:58:06
52,2019-04-25 09:59:18,42004966728.0,99991643723,100000000000.0,0.3,1103098757.46,-0.24,-0.84,-11.87,12543578145.54,2019-04-25 09:58:05
512,2019-04-25 09:59:18,19405184488.42,104922376416,,0.1,250862264.7,-0.29,-1.8,-12.49,1994549314.52,2019-04-25 09:58:03
1027,2019-04-25 09:59:18,105803473.0,105803473,,163.57,6407843966.68,-0.03,-1.1,-4.82,17305771546.78,2019-04-25 09:58:21
1,2019-04-25 10:04:19,17664412.0,17664412,21000000.0,5450.94,14754672314.36,-0.12,-0.77,3.28,96287581986.1,2019-04-25 10:03:28
2,2019-04-25 10:04:19,61490908.59,61490909,84000000.0,73.5,2897990797.2,0.6,1.76,-8.94,4519389832.46,2019-04-25 10:03:02
52,2019-04-25 10:04:19,42004966728.0,99991643723,100000000000.0,0.3,1090996446.25,-0.17,-0.8,-11.8,12550667014.2,2019-04-25 10:03:03
512,2019-04-25 10:04:19,19405184488.42,104922376416,,0.1,246933142.27,-0.33,-1.85,-12.55,1993006407.68,2019-04-25 10:03:02
1027,2019-04-25 10:04:19,105803473.0,105803473,,163.82,6353895703.71,0.17,-0.93,-4.68,17332329811.48,2019-04-25 10:03:17
2,2019-04-25 10:09:20,61490908.59,61490909,84000000.0,73.92,2914084637.43,1.23,2.36,-8.41,4545493382.53,2019-04-25 10:08:02
52,2019-04-25 10:09:20,42004966728.0,99991643723,100000000000.0,0.3,1098667523.84,0.24,-0.44,-11.46,12597315176.97,2019-04-25 10:08:02
512,2019-04-25 10:09:20,19405184488.42,104922376416,,0.1,248299131.45,0.02,-1.52,-12.27,1999026035.64,2019-04-25 10:08:02
1027,2019-04-25 10:09:20,105803473.0,105803473,,164.0,6379835836.33,0.34,-0.8,-4.56,17352084251.8,2019-04-25 10:08:21
1,2019-04-25 10:14:21,17664412.0,17664412,21000000.0,5464.94,14782638033.55,0.17,-0.47,3.56,96534872336.36,2019-04-25 10:13:28
2,2019-04-25 10:14:21,61490908.59,61490909,84000000.0,73.85,2902126327.67,1.23,2.26,-8.49,4541139141.34,2019-04-25 10:13:02
52,2019-04-25 10:14:21,42004966728.0,99991643723,100000000000.0,0.3,1100092076.47,0.29,-0.43,-11.42,12600363376.56,2019-04-25 10:13:02
512,2019-04-25 10:14:21,19405184488.42,104922376416,,0.1,248636729.16,0.24,-1.33,-12.11,2002467054.1,2019-04-25 10:13:02
1027,2019-04-25 10:14:21,105803473.0,105803473,,164.29,6390302673.89,0.54,-0.63,-4.4,17382102663.34,2019-04-25 10:13:19
1,2019-04-25 10:19:22,17664437.0,17664437,21000000.0,5469.78,14785278198.58,0.28,-0.36,3.66,96620549927.01,2019-04-25 10:18:30
2,2019-04-25 10:19:22,61491133.59,61491134,84000000.0,74.11,2900148268.39,1.68,2.62,-8.16,4557061591.85,2019-04-25 10:18:05
52,2019-04-25 10:19:22,42004966728.0,99991643723,100000000000.0,0.3,1100055993.05,0.43,-0.34,-11.32,12612531675.19,2019-04-25 10:18:04
512,2019-04-25 10:19:22,19405184488.42,104922376416,,0.1,248767850.68,0.37,-1.2,-12.0,2004691298.1,2019-04-25 10:18:02
1027,2019-04-25 10:19:22,105803615.81,105803616,,164.43,6395853785.72,0.66,-0.53,-4.31,17397734511.62,2019-04-25 10:18:22
1,2019-04-25 10:24:25,17664437.0,17664437,21000000.0,5470.19,14780660195.62,0.34,-0.33,3.67,96627790575.67,2019-04-25 10:23:30
2,2019-04-25 10:24:25,61491133.59,61491134,84000000.0,74.15,2886797996.76,1.79,2.67,-8.1,4559614047.63,2019-04-25 10:23:03
52,2019-04-25 10:24:25,42004966728.0,99991643723,100000000000.0,0.3,1100092914.28,0.47,-0.35,-11.31,12612685954.1,2019-04-25 10:23:04
512,2019-04-25 10:24:25,19405184488.42,104922376416,,0.1,248662694.53,0.4,-1.22,-12.03,2003696894.75,2019-04-25 10:23:02
1027,2019-04-25 10:24:25,105803615.81,105803616,,164.62,6398751406.67,0.82,-0.4,-4.19,17417527372.74,2019-04-25 10:23:21
1,2019-04-25 10:29:26,17664437.0,17664437,21000000.0,5470.77,14782697582.19,0.4,-0.29,3.68,96638103368.11,2019-04-25 10:28:30
2,2019-04-25 10:29:26,61491133.59,61491134,84000000.0,74.51,2888037622.7,2.3,3.17,-7.66,4581564032.35,2019-04-25 10:28:04
52,2019-04-25 10:29:26,42004966728.0,99991643723,100000000000.0,0.3,1100062333.49,0.63,-0.24,-11.2,12627044456.56,2019-04-25 10:28:03
512,2019-04-25 10:29:26,19405184488.42,104922376416,,0.1,249206389.23,0.71,-0.95,-11.8,2008745345.12,2019-04-25 10:28:03
1027,2019-04-25 10:29:26,105803615.81,105803616,,164.64,6404629091.6,0.85,-0.38,-4.18,17419491048.91,2019-04-25 10:28:21
1,2019-04-25 10:34:27,17664437.0,17664437,21000000.0,5475.83,14779983336.49,0.54,-0.18,3.78,96727530526.0,2019-04-25 10:33:30
2,2019-04-25 10:34:27,61491133.59,61491134,84000000.0,74.35,2884582399.47,2.07,2.95,-7.85,4571809280.34,2019-04-25 10:33:06
52,2019-04-25 10:34:27,42004966728.0,99991643723,100000000000.0,0.3,1101466083.83,0.69,-0.2,-11.14,12633314054.34,2019-04-25 10:33:03
512,2019-04-25 10:34:27,19405184488.42,104922376416,,0.1,249162797.95,0.73,-0.92,-11.79,2008710923.26,2019-04-25 10:33:03
1027,2019-04-25 10:34:27,105803615.81,105803616,,164.55,6409750911.05,0.79,-0.43,-4.23,17410435170.15,2019-04-25 10:33:22
1,2019-04-25 10:39:28,17664462.0,17664462,21000000.0,5474.56,14771829910.32,0.55,-0.17,3.76,96705091621.16,2019-04-25 10:38:30
2,2019-04-25 10:39:28,61491358.59,61491359,84000000.0,74.24,2873639964.95,1.88,2.8,-7.99,4565201349.1,2019-04-25 10:38:03
52,2019-04-25 10:39:28,42004966728.0,99991643723,100000000000.0,0.3,1103094304.34,0.76,-0.17,-11.09,12638649678.32,2019-04-25 10:38:02
512,2019-04-25 10:39:28,19405184488.42,104922376416,,0.1,248760339.01,0.62,-1.03,-11.89,2006064699.51,2019-04-25 10:38:02
1027,2019-04-25 10:39:28,105803809.94,105803810,,164.53,6411088351.77,0.76,-0.44,-4.24,17408171719.11,2019-04-25 10:38:21
1,2019-04-25 10:44:29,17664462.0,17664462,21000000.0,5474.41,14762278008.35,0.56,-0.15,3.76,96702473432.58,2019-04-25 10:43:31
2,2019-04-25 10:44:29,61491358.59,61491359,84000000.0,74.16,2863258415.39,1.66,2.67,-8.09,4560182937.41,2019-04-25 10:43:04
52,2019-04-25 10:44:29,42004966728.0,99991643723,100000000000.0,0.3,1102062042.22,0.79,-0.17,-11.06,12642366621.37,2019-04-25 10:43:05
512,2019-04-25 10:44:29,19405184488.42,104922376416,,0.1,248609544.72,0.64,-0.99,-11.86,2006473273.28,2019-04-25 10:43:03
1027,2019-04-25 10:44:29,105803809.94,105803810,,164.61,6406427162.02,0.79,-0.39,-4.2,17416720210.94,2019-04-25 10:43:19
1,2019-04-25 10:49:30,17664462.0,17664462,21000000.0,5477.16,14759811015.94,0.61,-0.09,3.82,96751171630.99,2019-04-25 10:48:30
2,2019-04-25 10:49:30,61491358.59,61491359,84000000.0,74.3,2864256500.21,1.77,2.84,-7.91,4568720140.45,2019-04-25 10:48:03
52,2019-04-25 10:49:30,42004966728.0,99991643723,100000000000.0,0.3,1101495172.23,0.82,-0.17,-11.03,12645374286.67,2019-04-25 10:48:02
512,2019-04-25 10:49:30,19405184488.42,104922376416,,0.1,248648833.74,0.76,-0.89,-11.77,2008437991.59,2019-04-25 10:48:02
1027,2019-04-25 10:49:30,105803809.94,105803810,,164.63,6405441518.98,0.76,-0.38,-4.18,17418985578.64,2019-04-25 10:48:21
1,2019-04-25 10:54:31,17664462.0,17664462,21000000.0,5483.01,14768323787.4,0.68,0.03,3.93,96854471768.51,2019-04-25 10:53:25
2,2019-04-25 10:54:31,61491358.59,61491359,84000000.0,74.16,2860670372.39,1.4,2.63,-8.09,4560078677.55,2019-04-25 10:53:05
52,2019-04-25 10:54:31,42004966728.0,99991643723,100000000000.0,0.3,1102060845.35,0.84,-0.18,-11.0,12648317498.7,2019-04-25 10:53:02
512,2019-04-25 10:54:31,19405184488.42,104922376416,,0.1,248523253.35,0.79,-0.84,-11.71,2009458478.73,2019-04-25 10:53:03
1027,2019-04-25 10:54:31,105803809.94,105803810,,164.75,6415969927.73,0.76,-0.33,-4.12,17430839161.1,2019-04-25 10:53:20
1,2019-04-25 10:59:32,17664500.0,17664500,21000000.0,5488.83,14747525870.83,0.66,0.17,4.04,96957501562.98,2019-04-25 10:59:26
2,2019-04-25 10:59:32,61491533.59,61491534,84000000.0,74.18,2849598334.87,0.99,2.63,-8.06,4561615869.87,2019-04-25 10:59:05
52,2019-04-25 10:59:32,42004966728.0,99991643723,100000000000.0,0.3,1098437445.05,0.68,-0.25,-10.99,12646352599.82,2019-04-25 10:59:03
512,2019-04-25 10:59:32,19405184488.42,104922376416,,0.1,248357617.87,0.72,-0.79,-11.64,2010563829.69,2019-04-25 10:59:03
1027,2019-04-25 10:59:32,105803983.37,105803983,,164.71,6412646402.3,0.58,-0.36,-4.14,17427059843.4,2019-04-25 10:59:21
1,2019-04-25 11:04:33,17664500.0,17664500,21000000.0,5488.53,14563178240.3,0.66,0.16,4.04,96952147653.0,2019-04-25 11:03:30
2,2019-04-25 11:04:33,61491533.59,61491534,84000000.0,74.22,2815400005.73,0.82,2.66,-8.02,4564198609.15,2019-04-25 11:04:03
52,2019-04-25 11:04:33,42004966728.0,99991643723,100000000000.0,0.3,1076648740.37,0.59,-0.26,-10.97,12648247261.35,2019-04-25 11:04:04
512,2019-04-25 11:04:33,19405184488.42,104922376416,,0.1,242923033.27,0.61,-0.79,-11.63,2010460168.82,2019-04-25 11:04:02
1027,2019-04-25 11:04:33,105803983.37,105803983,,164.57,6344554247.3,0.39,-0.45,-4.23,17411870445.16,2019-04-25 11:04:21
1,2019-04-25 11:09:34,17664500.0,17664500,21000000.0,5482.33,14561461631.38,0.39,0.08,3.92,96842548246.85,2019-04-25 11:09:25
2,2019-04-25 11:09:34,61491533.59,61491534,84000000.0,74.02,2805649280.05,0.33,2.36,-8.29,4551713325.29,2019-04-25 11:09:04
52,2019-04-25 11:09:34,42004966728.0,99991643723,100000000000.0,0.3,1072575775.68,0.36,-0.4,-11.08,12632096602.04,2019-04-25 11:09:02
512,2019-04-25 11:09:34,19405184488.42,104922376416,,0.1,243236181.65,0.52,-0.83,-11.65,2009879657.64,2019-04-25 11:09:03
1027,2019-04-25 11:09:34,105803983.37,105803983,,164.47,6351323939.68,0.22,-0.5,-4.29,17402017475.98,2019-04-25 11:09:21
1,2019-04-25 11:14:35,17664500.0,17664500,21000000.0,5477.2,14584080181.48,0.24,0.0,3.83,96752000032.04,2019-04-25 11:14:25
2,2019-04-25 11:14:35,61491533.59,61491534,84000000.0,74.07,2802802446.64,0.08,2.41,-8.25,4554588541.69,2019-04-25 11:14:05
52,2019-04-25 11:14:35,42004966728.0,99991643723,100000000000.0,0.3,1074470136.59,0.22,-0.45,-11.11,12627843371.36,2019-04-25 11:14:04
512,2019-04-25 11:14:35,19405184488.42,104922376416,,0.1,243201800.55,0.21,-0.99,-11.81,2006220479.13,2019-04-25 11:14:03
1027,2019-04-25 11:14:35,105803983.37,105803983,,164.51,6362881452.93,0.13,-0.48,-4.28,17405816659.39,2019-04-25 11:14:22
1,2019-04-25 11:19:36,17664537.0,17664537,21000000.0,5470.65,14552932034.27,0.04,-0.1,3.7,96636569201.41,2019-04-25 11:19:26
2,2019-04-25 11:19:36,61491733.59,61491734,84000000.0,73.97,2786165196.69,-0.25,2.24,-8.39,4548258473.91,2019-04-25 11:19:03
52,2019-04-25 11:19:36,42004966728.0,99991643723,100000000000.0,0.3,1073439996.26,0.16,-0.43,-11.06,12633913538.05,2019-04-25 11:19:04
512,2019-04-25 11:19:36,19405184588.42,104922376416,,0.1,242850785.36,0.1,-0.98,-11.78,2006574273.95,2019-04-25 11:19:03
1027,2019-04-25 11:19:36,105804166.44,105804166,,164.36,6354876684.19,-0.04,-0.58,-4.37,17389691287.88,2019-04-25 11:19:20
1,2019-04-25 11:24:36,17664537.0,17664537,21000000.0,5468.61,14531387844.84,0.0,-0.14,3.66,96600457477.49,2019-04-25 11:23:33
2,2019-04-25 11:24:36,61491733.59,61491734,84000000.0,73.97,2779351039.77,-0.31,2.22,-8.4,4548556689.36,2019-04-25 11:24:07
52,2019-04-25 11:24:36,42004966728.0,99991643723,100000000000.0,0.3,1074320192.6,0.2,-0.35,-10.97,12645991886.24,2019-04-25 11:24:04
512,2019-04-25 11:24:36,19405184588.42,104922376416,,0.1,242661836.1,0.01,-1.01,-11.81,2005873890.36,2019-04-25 11:24:03
1027,2019-04-25 11:24:36,105804166.44,105804166,,164.23,6345620437.37,-0.17,-0.66,-4.45,17376411481.49,2019-04-25 11:24:22
1,2019-04-25 11:29:37,17664537.0,17664537,21000000.0,5471.88,14547311941.29,0.02,-0.07,3.73,96658282776.38,2019-04-25 11:28:31
2,2019-04-25 11:29:37,61491733.59,61491734,84000000.0,73.97,2777096232.05,-0.39,2.19,-8.42,4548344035.88,2019-04-25 11:29:05
52,2019-04-25 11:29:37,42004966728.0,99991643723,100000000000.0,0.3,1077275568.97,0.41,-0.11,-10.72,12679428555.77,2019-04-25 11:29:05
512,2019-04-25 11:29:37,19405184588.42,104922376416,,0.1,242854159.38,0.01,-0.98,-11.77,2006526439.28,2019-04-25 11:29:02
1027,2019-04-25 11:29:37,105804166.44,105804166,,164.29,6352405580.0,-0.17,-0.63,-4.43,17382160992.05,2019-04-25 11:29:23
1,2019-04-25 11:34:38,17664537.0,17664537,21000000.0,5473.56,14500523028.67,0.02,-0.03,3.76,96687984966.86,2019-04-25 11:33:25
2,2019-04-25 11:34:38,61491733.59,61491734,84000000.0,74.01,2757077135.84,-0.37,2.22,-8.39,4550800730.3,2019-04-25 11:34:05
52,2019-04-25 11:34:38,42004966728.0,99991643723,100000000000.0,0.3,1102013307.84,1.28,0.78,-9.9,12795011529.48,2019-04-25 11:34:03
512,2019-04-25 11:34:38,19405184588.42,104922376416,,0.1,244188626.32,0.3,-0.65,-11.48,2013043320.8,2019-04-25 11:34:03
1027,2019-04-25 11:34:38,105804166.44,105804166,,164.38,6346326113.42,-0.13,-0.59,-4.38,17392067417.43,2019-04-25 11:34:22
1,2019-04-25 11:39:39,17664575.0,17664575,21000000.0,5474.88,14508018110.74,0.02,0.0,3.79,96711515680.69,2019-04-25 11:38:30
2,2019-04-25 11:39:39,61491933.59,61491934,84000000.0,74.06,2753639725.03,-0.31,2.26,-8.34,4553841509.91,2019-04-25 11:39:02
52,2019-04-25 11:39:39,42004966728.0,99991643723,100000000000.0,0.3,1108004269.86,0.94,0.47,-10.15,12758363061.02,2019-04-25 11:39:03
512,2019-04-25 11:39:39,19405184688.42,104922376416,,0.1,244439149.59,0.54,-0.37,-11.23,2018854977.15,2019-04-25 11:39:03
1027,2019-04-25 11:39:39,105804333.44,105804333,,164.45,6348710517.87,-0.1,-0.56,-4.35,17399481216.75,2019-04-25 11:39:21
1,2019-04-25 11:44:40,17664575.0,17664575,21000000.0,5477.98,14487352119.22,0.04,0.06,3.85,96766205704.44,2019-04-25 11:43:26
2,2019-04-25 11:44:40,61491933.59,61491934,84000000.0,74.05,2744602185.23,-0.23,2.22,-8.37,4553353142.41,2019-04-25 11:44:02
52,2019-04-25 11:44:40,42004966728.0,99991643723,100000000000.0,0.3,1112303504.42,1.06,0.6,-10.01,12777172581.38,2019-04-25 11:44:01
512,2019-04-25 11:44:40,19405184688.42,104922376416,,0.1,244337670.93,0.7,-0.17,-11.05,2022814025.55,2019-04-25 11:44:02
1027,2019-04-25 11:44:40,105804333.44,105804333,,164.44,6346546225.55,-0.13,-0.57,-4.37,17398767620.8,2019-04-25 11:44:22
1,2019-04-25 11:49:40,17664575.0,17664575,21000000.0,5477.01,14484797620.78,-0.07,0.05,3.82,96749041102.98,2019-04-25 11:49:26
2,2019-04-25 11:49:40,61491933.59,61491934,84000000.0,74.1,2737463611.85,-0.13,2.27,-8.32,4556671088.77,2019-04-25 11:49:06
52,2019-04-25 11:49:40,42004966728.0,99991643723,100000000000.0,0.3,1114085311.07,0.98,0.51,-10.07,12769030604.78,2019-04-25 11:49:04
512,2019-04-25 11:49:40,19405184688.42,104922376416,,0.1,243915304.0,0.82,-0.04,-10.93,2025478328.16,2019-04-25 11:49:02
1027,2019-04-25 11:49:40,105804333.44,105804333,,164.58,6353154304.86,-0.05,-0.5,-4.3,17413506633.06,2019-04-25 11:49:22
1,2019-04-25 11:54:41,17664575.0,17664575,21000000.0,5482.76,14485865126.1,0.03,0.15,3.93,96850574874.31,2019-04-25 11:53:32
2,2019-04-25 11:54:41,61491933.59,61491934,84000000.0,74.19,2727184038.22,0.04,2.38,-8.23,4562103301.24,2019-04-25 11:54:03
52,2019-04-25 11:54:41,42004966728.0,99991643723,100000000000.0,0.3,1114235002.08,0.73,0.25,-10.28,12737821028.58,2019-04-25 11:54:05
512,2019-04-25 11:54:41,19405184688.42,104922376416,,0.1,243973715.69,0.81,0.0,-10.89,2026211450.2,2019-04-25 11:54:03
1027,2019-04-25 11:54:41,105804333.44,105804333,,164.69,6360164743.64,0.02,-0.44,-4.25,17424516970.99,2019-04-25 11:54:22
1,2019-04-25 11:59:42,17664587.0,17664587,21000000.0,5489.61,14508006736.28,0.13,0.29,4.06,96971773461.65,2019-04-25 11:59:25
2,2019-04-25 11:59:42,61492008.59,61492009,84000000.0,74.23,2724593265.86,0.13,2.43,-8.2,4564575321.63,2019-04-25 11:59:03
52,2019-04-25 11:59:42,42004966728.0,99991643723,100000000000.0,0.3,1118649362.53,0.98,0.47,-10.07,12766756410.85,2019-04-25 11:59:02
512,2019-04-25 11:59:42,19405184688.42,104922376416,,0.1,243942174.79,0.85,0.03,-10.88,2026484546.95,2019-04-25 11:59:02
1027,2019-04-25 11:59:42,105804497.37,105804497,,164.65,6366018929.94,0.0,-0.46,-4.29,17420412659.76,2019-04-25 11:59:22
1,2019-04-25 12:04:43,17664587.0,17664587,21000000.0,5493.99,14412015633.67,0.23,0.37,4.14,97049077570.85,2019-04-25 12:04:25
2,2019-04-25 12:04:43,61492008.59,61492009,84000000.0,74.35,2714298068.82,0.37,2.59,-8.07,4571960757.47,2019-04-25 12:04:04
52,2019-04-25 12:04:43,42004966728.0,99991643723,100000000000.0,0.3,1113601863.29,1.12,0.58,-9.96,12781851350.51,2019-04-25 12:04:04
512,2019-04-25 12:04:43,19405184688.42,104922376416,,0.1,241540273.15,0.95,0.13,-10.79,2028402922.49,2019-04-25 12:04:03
1027,2019-04-25 12:04:43,105804497.37,105804497,,164.78,6325994447.26,0.11,-0.38,-4.22,17434678714.68,2019-04-25 12:04:19
1,2019-04-25 12:09:44,17664587.0,17664587,21000000.0,5492.29,14417445503.63,0.24,0.34,4.11,97019093407.3,2019-04-25 12:09:25
2,2019-04-25 12:09:44,61492008.59,61492009,84000000.0,74.21,2710583718.71,0.22,2.38,-8.26,4563392177.38,2019-04-25 12:09:03
52,2019-04-25 12:09:44,42004966728.0,99991643723,100000000000.0,0.3,1112836026.64,0.92,0.37,-10.13,12756795700.17,2019-04-25 12:09:01
512,2019-04-25 12:09:44,19405184688.42,104922376416,,0.1,241822872.12,1.16,0.31,-10.64,2031842788.22,2019-04-25 12:09:03
1027,2019-04-25 12:09:44,105804497.37,105804497,,164.77,6327425526.8,0.15,-0.39,-4.24,17433276816.41,2019-04-25 12:09:18
1,2019-04-25 12:14:44,17664587.0,17664587,21000000.0,5493.06,14427732209.61,0.31,0.35,4.12,97032609108.86,2019-04-25 12:14:27
2,2019-04-25 12:14:44,61492008.59,61492009,84000000.0,74.21,2707736174.87,0.24,2.37,-8.27,4563431670.25,2019-04-25 12:14:06
52,2019-04-25 12:14:44,42004966728.0,99991643723,100000000000.0,0.3,1113061219.63,0.73,0.21,-10.27,12735655688.43,2019-04-25 12:14:04
